leg_idx,registration,orig_registration,assigned_registration,tail_swap,is_ground_activity,ident,aircraft_type,body_type,origin,destination,orig_scheduled_out,orig_scheduled_in,shift_min,new_scheduled_out,new_scheduled_in
1481,A6-EPQ,A6-ENS,A6-EPQ,True,False,UAE381,B77W,WB,HKG,DXB,2026-07-06T16:40:00+00:00,2026-07-07T00:25:00+00:00,60,2026-07-06T17:40:00+00:00,2026-07-07T01:25:00+00:00
1482,A6-EPQ,A6-ENS,A6-EPQ,True,False,UAE770,B77W,WB,DXB,CPT,2026-07-07T05:10:00+00:00,2026-07-07T14:40:00+00:00,0,2026-07-07T05:10:00+00:00,2026-07-07T14:40:00+00:00
1483,A6-EPQ,A6-ENS,A6-EPQ,True,False,UAE771,B77W,WB,CPT,DXB,2026-07-07T16:25:00+00:00,2026-07-08T01:50:00+00:00,0,2026-07-07T16:25:00+00:00,2026-07-08T01:50:00+00:00
1484,A6-EPQ,A6-ENS,A6-EPQ,True,False,UAE185,B77W,WB,DXB,BCN,2026-07-08T04:00:00+00:00,2026-07-08T11:25:00+00:00,0,2026-07-08T04:00:00+00:00,2026-07-08T11:25:00+00:00
1485,A6-EPQ,A6-ENS,A6-EPQ,True,False,UAE186,B77W,WB,BCN,DXB,2026-07-08T14:00:00+00:00,2026-07-08T20:45:00+00:00,0,2026-07-08T14:00:00+00:00,2026-07-08T20:45:00+00:00
1486,A6-EPQ,A6-ENS,A6-EPQ,True,False,UAE346,B77W,WB,DXB,KUL,2026-07-08T23:10:00+00:00,2026-07-09T06:25:00+00:00,0,2026-07-08T23:10:00+00:00,2026-07-09T06:25:00+00:00
1487,A6-EPQ,A6-ENS,A6-EPQ,True,False,UAE347,B77W,WB,KUL,DXB,2026-07-09T11:10:00+00:00,2026-07-09T18:10:00+00:00,0,2026-07-09T11:10:00+00:00,2026-07-09T18:10:00+00:00
1488,A6-ENS,A6-ENS,A6-ENS,False,False,UAE161,B77W,WB,DXB,DUB,2026-07-10T03:25:00+00:00,2026-07-10T11:20:00+00:00,-10,2026-07-10T03:15:00+00:00,2026-07-10T11:10:00+00:00
1489,A6-ENS,A6-ENS,A6-ENS,False,False,UAE162,B77W,WB,DUB,DXB,2026-07-10T13:20:00+00:00,2026-07-10T20:50:00+00:00,-10,2026-07-10T13:10:00+00:00,2026-07-10T20:40:00+00:00
1490,A6-EPI,A6-ENS,A6-EPI,True,False,UAE346,B77W,WB,DXB,KUL,2026-07-10T23:10:00+00:00,2026-07-11T06:25:00+00:00,-60,2026-07-10T22:10:00+00:00,2026-07-11T05:25:00+00:00
1491,A6-EPI,A6-ENS,A6-EPI,True,False,UAE347,B77W,WB,KUL,DXB,2026-07-11T11:10:00+00:00,2026-07-11T18:10:00+00:00,-60,2026-07-11T10:10:00+00:00,2026-07-11T17:10:00+00:00
1492,A6-ENT,A6-ENT,A6-ENT,False,False,UAE770,B77W,WB,DXB,CPT,2026-07-06T05:10:00+00:00,2026-07-06T14:40:00+00:00,0,2026-07-06T05:10:00+00:00,2026-07-06T14:40:00+00:00
1493,A6-ENT,A6-ENT,A6-ENT,False,False,UAE771,B77W,WB,CPT,DXB,2026-07-06T16:25:00+00:00,2026-07-07T01:50:00+00:00,0,2026-07-06T16:25:00+00:00,2026-07-07T01:50:00+00:00
1494,A6-ENT,A6-ENT,A6-ENT,False,False,UAE109,B77W,WB,DXB,LCA,2026-07-07T03:35:00+00:00,2026-07-07T07:40:00+00:00,0,2026-07-07T03:35:00+00:00,2026-07-07T07:40:00+00:00
1495,A6-ENT,A6-ENT,A6-ENT,False,False,UAE109,B77W,WB,LCA,MLA,2026-07-07T09:10:00+00:00,2026-07-07T11:55:00+00:00,0,2026-07-07T09:10:00+00:00,2026-07-07T11:55:00+00:00
1496,A6-ENT,A6-ENT,A6-ENT,False,False,UAE110,B77W,WB,MLA,LCA,2026-07-07T13:35:00+00:00,2026-07-07T16:00:00+00:00,0,2026-07-07T13:35:00+00:00,2026-07-07T16:00:00+00:00
1497,A6-ENT,A6-ENT,A6-ENT,False,False,UAE110,B77W,WB,LCA,DXB,2026-07-07T17:25:00+00:00,2026-07-07T21:10:00+00:00,0,2026-07-07T17:25:00+00:00,2026-07-07T21:10:00+00:00
1498,A6-ENT,A6-ENT,A6-ENT,False,False,UAE658,B77W,WB,DXB,MLE,2026-07-08T00:20:00+00:00,2026-07-08T04:30:00+00:00,0,2026-07-08T00:20:00+00:00,2026-07-08T04:30:00+00:00
1499,A6-ENT,A6-ENT,A6-ENT,False,False,UAE659,B77W,WB,MLE,DXB,2026-07-08T06:15:00+00:00,2026-07-08T10:15:00+00:00,0,2026-07-08T06:15:00+00:00,2026-07-08T10:15:00+00:00
1500,A6-ENT,A6-ENT,A6-ENT,False,False,UAE67,B77W,WB,DXB,STN,2026-07-09T10:15:00+00:00,2026-07-09T18:00:00+00:00,15,2026-07-09T10:30:00+00:00,2026-07-09T18:15:00+00:00
1501,A6-ENT,A6-ENT,A6-ENT,False,False,UAE68,B77W,WB,STN,DXB,2026-07-09T20:05:00+00:00,2026-07-10T03:15:00+00:00,15,2026-07-09T20:20:00+00:00,2026-07-10T03:30:00+00:00
1502,A6-ENT,A6-ENT,A6-ENT,False,False,UAE304,B77W,WB,DXB,PVG,2026-07-10T05:40:00+00:00,2026-07-10T14:20:00+00:00,0,2026-07-10T05:40:00+00:00,2026-07-10T14:20:00+00:00
1503,A6-ENT,A6-ENT,A6-ENT,False,False,UAE305,B77W,WB,PVG,DXB,2026-07-10T23:20:00+00:00,2026-07-11T08:00:00+00:00,0,2026-07-10T23:20:00+00:00,2026-07-11T08:00:00+00:00
1504,A6-ENT,A6-ENT,A6-ENT,False,False,UAE121,B77W,WB,DXB,IST,2026-07-11T09:55:00+00:00,2026-07-11T14:55:00+00:00,0,2026-07-11T09:55:00+00:00,2026-07-11T14:55:00+00:00
1505,A6-ENT,A6-ENT,A6-ENT,False,False,UAE122,B77W,WB,IST,DXB,2026-07-11T16:35:00+00:00,2026-07-11T21:10:00+00:00,0,2026-07-11T16:35:00+00:00,2026-07-11T21:10:00+00:00
1506,A6-ENT,A6-ENT,A6-ENT,False,False,UAE504,B77W,WB,DXB,BOM,2026-07-11T23:30:00+00:00,2026-07-12T02:45:00+00:00,20,2026-07-11T23:50:00+00:00,2026-07-12T03:05:00+00:00
1507,A6-ENT,A6-ENT,A6-ENT,False,False,UAE505,B77W,WB,BOM,DXB,2026-07-12T04:45:00+00:00,2026-07-12T07:45:00+00:00,20,2026-07-12T05:05:00+00:00,2026-07-12T08:05:00+00:00
1508,A6-ENT,A6-ENT,A6-ENT,False,False,UAE765,B77W,WB,DXB,JNB,2026-07-12T10:25:00+00:00,2026-07-12T18:35:00+00:00,0,2026-07-12T10:25:00+00:00,2026-07-12T18:35:00+00:00
1509,A6-ENT,A6-ENT,A6-ENT,False,False,UAE766,B77W,WB,JNB,DXB,2026-07-12T20:20:00+00:00,2026-07-13T04:20:00+00:00,0,2026-07-12T20:20:00+00:00,2026-07-13T04:20:00+00:00
1510,A6-ENU,A6-ENU,A6-ENU,False,False,UAE307,B77W,WB,PEK,DXB,2026-07-06T16:40:00+00:00,2026-07-07T01:00:00+00:00,0,2026-07-06T16:40:00+00:00,2026-07-07T01:00:00+00:00
1511,A6-ENU,A6-ENU,A6-ENU,False,False,UAE191,B77W,WB,DXB,LIS,2026-07-07T03:25:00+00:00,2026-07-07T11:35:00+00:00,0,2026-07-07T03:25:00+00:00,2026-07-07T11:35:00+00:00
1512,A6-ENU,A6-ENU,A6-ENU,False,False,UAE192,B77W,WB,LIS,DXB,2026-07-07T13:20:00+00:00,2026-07-07T20:55:00+00:00,0,2026-07-07T13:20:00+00:00,2026-07-07T20:55:00+00:00
1513,A6-ENU,A6-ENU,A6-ENU,False,False,UAE504,B77W,WB,DXB,BOM,2026-07-07T23:30:00+00:00,2026-07-08T02:45:00+00:00,0,2026-07-07T23:30:00+00:00,2026-07-08T02:45:00+00:00
1514,A6-ENU,A6-ENU,A6-ENU,False,False,UAE505,B77W,WB,BOM,DXB,2026-07-08T04:45:00+00:00,2026-07-08T07:45:00+00:00,0,2026-07-08T04:45:00+00:00,2026-07-08T07:45:00+00:00
1515,A6-ENU,A6-ENU,A6-ENU,False,False,UAE161,B77W,WB,DXB,DUB,2026-07-09T03:25:00+00:00,2026-07-09T11:20:00+00:00,-10,2026-07-09T03:15:00+00:00,2026-07-09T11:10:00+00:00
1516,A6-ENU,A6-ENU,A6-ENU,False,False,UAE162,B77W,WB,DUB,DXB,2026-07-09T13:20:00+00:00,2026-07-09T20:50:00+00:00,-10,2026-07-09T13:10:00+00:00,2026-07-09T20:40:00+00:00
1517,A6-ENU,A6-ENU,A6-ENU,False,False,UAE346,B77W,WB,DXB,KUL,2026-07-09T23:10:00+00:00,2026-07-10T06:25:00+00:00,-25,2026-07-09T22:45:00+00:00,2026-07-10T06:00:00+00:00
1518,A6-ENU,A6-ENU,A6-ENU,False,False,UAE347,B77W,WB,KUL,DXB,2026-07-10T11:10:00+00:00,2026-07-10T18:10:00+00:00,-25,2026-07-10T10:45:00+00:00,2026-07-10T17:45:00+00:00
1519,A6-EQJ,A6-ENU,A6-EQJ,True,False,UAE765,B77W,WB,DXB,JNB,2026-07-11T10:25:00+00:00,2026-07-11T18:35:00+00:00,0,2026-07-11T10:25:00+00:00,2026-07-11T18:35:00+00:00
1520,A6-EQJ,A6-ENU,A6-EQJ,True,False,UAE766,B77W,WB,JNB,DXB,2026-07-11T20:20:00+00:00,2026-07-12T04:20:00+00:00,0,2026-07-11T20:20:00+00:00,2026-07-12T04:20:00+00:00
1521,A6-EWG,A6-ENU,A6-EWG,True,False,UAE396,B77W,WB,DXB,HKT,2026-07-12T06:25:00+00:00,2026-07-12T13:05:00+00:00,0,2026-07-12T06:25:00+00:00,2026-07-12T13:05:00+00:00
1522,A6-ENS,A6-ENU,A6-ENS,True,False,UAE397,B77W,WB,HKT,DXB,2026-07-12T16:55:00+00:00,2026-07-12T22:55:00+00:00,0,2026-07-12T16:55:00+00:00,2026-07-12T22:55:00+00:00
1523,A6-ENV,A6-ENV,A6-ENV,False,False,UAE707,B77W,WB,DXB,SEZ,2026-07-06T03:45:00+00:00,2026-07-06T08:25:00+00:00,-10,2026-07-06T03:35:00+00:00,2026-07-06T08:15:00+00:00
1524,A6-ENV,A6-ENV,A6-ENV,False,False,UAE707,B77W,WB,SEZ,TNR,2026-07-06T10:00:00+00:00,2026-07-06T12:40:00+00:00,-10,2026-07-06T09:50:00+00:00,2026-07-06T12:30:00+00:00
1525,A6-ENV,A6-ENV,A6-ENV,False,False,UAE708,B77W,WB,TNR,SEZ,2026-07-06T14:25:00+00:00,2026-07-06T17:10:00+00:00,-10,2026-07-06T14:15:00+00:00,2026-07-06T17:00:00+00:00
1526,A6-ENV,A6-ENV,A6-ENV,False,False,UAE708,B77W,WB,SEZ,DXB,2026-07-06T18:45:00+00:00,2026-07-06T23:10:00+00:00,-10,2026-07-06T18:35:00+00:00,2026-07-06T23:00:00+00:00
1527,A6-ENV,A6-ENV,A6-ENV,False,False,UAE819,B77W,WB,DXB,RUH,2026-07-07T02:45:00+00:00,2026-07-07T05:05:00+00:00,0,2026-07-07T02:45:00+00:00,2026-07-07T05:05:00+00:00
1528,A6-ENV,A6-ENV,A6-ENV,False,False,UAE820,B77W,WB,RUH,DXB,2026-07-07T06:40:00+00:00,2026-07-07T08:50:00+00:00,0,2026-07-07T06:40:00+00:00,2026-07-07T08:50:00+00:00
1529,A6-ENV,A6-ENV,A6-ENV,False,False,UAE47,B77W,WB,DXB,FRA,2026-07-07T11:20:00+00:00,2026-07-07T18:05:00+00:00,0,2026-07-07T11:20:00+00:00,2026-07-07T18:05:00+00:00
1530,A6-ENV,A6-ENV,A6-ENV,False,False,UAE48,B77W,WB,FRA,DXB,2026-07-07T20:20:00+00:00,2026-07-08T02:50:00+00:00,0,2026-07-07T20:20:00+00:00,2026-07-08T02:50:00+00:00
1531,A6-ENV,A6-ENV,A6-ENV,False,False,UAE103,B77W,WB,DXB,ATH,2026-07-08T12:20:00+00:00,2026-07-08T17:25:00+00:00,0,2026-07-08T12:20:00+00:00,2026-07-08T17:25:00+00:00
1532,A6-ENV,A6-ENV,A6-ENV,False,False,UAE104,B77W,WB,ATH,DXB,2026-07-08T20:10:00+00:00,2026-07-09T00:50:00+00:00,0,2026-07-08T20:10:00+00:00,2026-07-09T00:50:00+00:00
1533,A6-ENV,A6-ENV,A6-ENV,False,False,UAE191,B77W,WB,DXB,LIS,2026-07-09T03:25:00+00:00,2026-07-09T11:35:00+00:00,0,2026-07-09T03:25:00+00:00,2026-07-09T11:35:00+00:00
1534,A6-ENV,A6-ENV,A6-ENV,False,False,UAE192,B77W,WB,LIS,DXB,2026-07-09T13:20:00+00:00,2026-07-09T21:15:00+00:00,0,2026-07-09T13:20:00+00:00,2026-07-09T21:15:00+00:00
1535,A6-ENV,A6-ENV,A6-ENV,False,False,UAE306,B77W,WB,DXB,PEK,2026-07-09T23:50:00+00:00,2026-07-10T07:25:00+00:00,0,2026-07-09T23:50:00+00:00,2026-07-10T07:25:00+00:00
1536,A6-ENV,A6-ENV,A6-ENV,False,False,UAE307,B77W,WB,PEK,DXB,2026-07-10T16:40:00+00:00,2026-07-11T01:00:00+00:00,0,2026-07-10T16:40:00+00:00,2026-07-11T01:00:00+00:00
1537,A6-ENV,A6-ENV,A6-ENV,False,False,UAE161,B77W,WB,DXB,DUB,2026-07-11T03:25:00+00:00,2026-07-11T11:20:00+00:00,0,2026-07-11T03:25:00+00:00,2026-07-11T11:20:00+00:00
1538,A6-ENV,A6-ENV,A6-ENV,False,False,UAE162,B77W,WB,DUB,DXB,2026-07-11T13:20:00+00:00,2026-07-11T20:50:00+00:00,0,2026-07-11T13:20:00+00:00,2026-07-11T20:50:00+00:00
1539,A6-ENV,A6-ENV,A6-ENV,False,False,UAE306,B77W,WB,DXB,PEK,2026-07-11T23:50:00+00:00,2026-07-12T07:25:00+00:00,0,2026-07-11T23:50:00+00:00,2026-07-12T07:25:00+00:00
1540,A6-ENV,A6-ENV,A6-ENV,False,False,UAE307,B77W,WB,PEK,DXB,2026-07-12T16:40:00+00:00,2026-07-13T01:00:00+00:00,0,2026-07-12T16:40:00+00:00,2026-07-13T01:00:00+00:00
1541,A6-ENW,A6-ENW,A6-ENW,False,False,UAE809,B77W,WB,DXB,MED,2026-07-06T10:10:00+00:00,2026-07-06T13:00:00+00:00,0,2026-07-06T10:10:00+00:00,2026-07-06T13:00:00+00:00
1542,A6-ENW,A6-ENW,A6-ENW,False,False,UAE810,B77W,WB,MED,DXB,2026-07-06T14:35:00+00:00,2026-07-06T17:15:00+00:00,0,2026-07-06T14:35:00+00:00,2026-07-06T17:15:00+00:00
1543,A6-ENW,A6-ENW,A6-ENW,False,True,*ENW,B77W,WB,DXB,DXB,2026-07-06T18:45:00+00:00,2026-07-07T16:40:00+00:00,0,2026-07-06T18:45:00+00:00,2026-07-07T16:40:00+00:00
1544,A6-ENW,A6-ENW,A6-ENW,False,False,UAE622,B77W,WB,DXB,LHE,2026-07-07T17:40:00+00:00,2026-07-07T20:45:00+00:00,0,2026-07-07T17:40:00+00:00,2026-07-07T20:45:00+00:00
1545,A6-ENW,A6-ENW,A6-ENW,False,False,UAE623,B77W,WB,LHE,DXB,2026-07-07T22:25:00+00:00,2026-07-08T01:45:00+00:00,0,2026-07-07T22:25:00+00:00,2026-07-08T01:45:00+00:00
1546,A6-ENW,A6-ENW,A6-ENW,False,False,UAE139,B77W,WB,DXB,PRG,2026-07-08T04:35:00+00:00,2026-07-08T11:00:00+00:00,0,2026-07-08T04:35:00+00:00,2026-07-08T11:00:00+00:00
1547,A6-ENW,A6-ENW,A6-ENW,False,False,UAE140,B77W,WB,PRG,DXB,2026-07-08T14:10:00+00:00,2026-07-08T20:20:00+00:00,0,2026-07-08T14:10:00+00:00,2026-07-08T20:20:00+00:00
1548,A6-ENW,A6-ENW,A6-ENW,False,False,UAE11,B77W,WB,DXB,LGW,2026-07-08T22:35:00+00:00,2026-07-09T06:20:00+00:00,0,2026-07-08T22:35:00+00:00,2026-07-09T06:20:00+00:00
1549,A6-ENW,A6-ENW,A6-ENW,False,False,UAE12,B77W,WB,LGW,DXB,2026-07-09T09:05:00+00:00,2026-07-09T16:00:00+00:00,0,2026-07-09T09:05:00+00:00,2026-07-09T16:00:00+00:00
1550,A6-ENW,A6-ENW,A6-ENW,False,False,UAE624,B77W,WB,DXB,LHE,2026-07-09T23:10:00+00:00,2026-07-10T02:20:00+00:00,10,2026-07-09T23:20:00+00:00,2026-07-10T02:30:00+00:00
1551,A6-ENW,A6-ENW,A6-ENW,False,False,UAE625,B77W,WB,LHE,DXB,2026-07-10T05:05:00+00:00,2026-07-10T08:20:00+00:00,10,2026-07-10T05:15:00+00:00,2026-07-10T08:30:00+00:00
1552,A6-ENW,A6-ENW,A6-ENW,False,False,UAE336,B77W,WB,DXB,MNL,2026-07-10T13:00:00+00:00,2026-07-10T21:55:00+00:00,0,2026-07-10T13:00:00+00:00,2026-07-10T21:55:00+00:00
1553,A6-ENW,A6-ENW,A6-ENW,False,False,UAE337,B77W,WB,MNL,DXB,2026-07-10T23:45:00+00:00,2026-07-11T08:15:00+00:00,0,2026-07-10T23:45:00+00:00,2026-07-11T08:15:00+00:00
1554,A6-ENW,A6-ENW,A6-ENW,False,False,UAE602,B77W,WB,DXB,KHI,2026-07-11T14:00:00+00:00,2026-07-11T16:05:00+00:00,0,2026-07-11T14:00:00+00:00,2026-07-11T16:05:00+00:00
1555,A6-ENW,A6-ENW,A6-ENW,False,False,UAE603,B77W,WB,KHI,DXB,2026-07-11T17:55:00+00:00,2026-07-11T20:05:00+00:00,0,2026-07-11T17:55:00+00:00,2026-07-11T20:05:00+00:00
1556,A6-ENW,A6-ENW,A6-ENW,False,False,UAE338,B77W,WB,DXB,CEB,2026-07-11T22:55:00+00:00,2026-07-12T08:20:00+00:00,0,2026-07-11T22:55:00+00:00,2026-07-12T08:20:00+00:00
1557,A6-ENW,A6-ENW,A6-ENW,False,False,UAE338,B77W,WB,CEB,CRK,2026-07-12T09:55:00+00:00,2026-07-12T11:20:00+00:00,0,2026-07-12T09:55:00+00:00,2026-07-12T11:20:00+00:00
1558,A6-ENW,A6-ENW,A6-ENW,False,False,UAE338,B77W,WB,CRK,DXB,2026-07-12T12:55:00+00:00,2026-07-12T21:15:00+00:00,0,2026-07-12T12:55:00+00:00,2026-07-12T21:15:00+00:00
1559,A6-ENW,A6-ENW,A6-ENW,False,False,UAE612,B77W,WB,DXB,ISB,2026-07-12T23:20:00+00:00,2026-07-13T02:30:00+00:00,0,2026-07-12T23:20:00+00:00,2026-07-13T02:30:00+00:00
1560,A6-ENX,A6-ENX,A6-ENX,False,False,UAE651,B77W,WB,CMB,DXB,2026-07-06T04:35:00+00:00,2026-07-06T08:55:00+00:00,0,2026-07-06T04:35:00+00:00,2026-07-06T08:55:00+00:00
1561,A6-ENX,A6-ENX,A6-ENX,False,False,UAE765,B77W,WB,DXB,JNB,2026-07-06T10:25:00+00:00,2026-07-06T18:35:00+00:00,0,2026-07-06T10:25:00+00:00,2026-07-06T18:35:00+00:00
1562,A6-ENX,A6-ENX,A6-ENX,False,False,UAE766,B77W,WB,JNB,DXB,2026-07-06T20:20:00+00:00,2026-07-07T04:20:00+00:00,0,2026-07-06T20:20:00+00:00,2026-07-07T04:20:00+00:00
1563,A6-ENX,A6-ENX,A6-ENX,False,False,UAE396,B77W,WB,DXB,HKT,2026-07-07T06:25:00+00:00,2026-07-07T13:05:00+00:00,0,2026-07-07T06:25:00+00:00,2026-07-07T13:05:00+00:00
1564,A6-ENX,A6-ENX,A6-ENX,False,False,UAE397,B77W,WB,HKT,DXB,2026-07-07T16:55:00+00:00,2026-07-07T22:55:00+00:00,0,2026-07-07T16:55:00+00:00,2026-07-07T22:55:00+00:00
1565,A6-ENX,A6-ENX,A6-ENX,False,False,UAE187,B77W,WB,DXB,BCN,2026-07-08T10:00:00+00:00,2026-07-08T17:25:00+00:00,0,2026-07-08T10:00:00+00:00,2026-07-08T17:25:00+00:00
1566,A6-ENX,A6-ENX,A6-ENX,False,False,UAE188,B77W,WB,BCN,DXB,2026-07-08T19:25:00+00:00,2026-07-09T01:55:00+00:00,0,2026-07-08T19:25:00+00:00,2026-07-09T01:55:00+00:00
1567,A6-ENX,A6-ENX,A6-ENX,False,False,UAE770,B77W,WB,DXB,CPT,2026-07-09T05:10:00+00:00,2026-07-09T14:40:00+00:00,0,2026-07-09T05:10:00+00:00,2026-07-09T14:40:00+00:00
1568,A6-ENX,A6-ENX,A6-ENX,False,False,UAE771,B77W,WB,CPT,DXB,2026-07-09T16:25:00+00:00,2026-07-10T01:50:00+00:00,0,2026-07-09T16:25:00+00:00,2026-07-10T01:50:00+00:00
1569,A6-ENX,A6-ENX,A6-ENX,False,False,UAE306,B77W,WB,DXB,PEK,2026-07-10T23:50:00+00:00,2026-07-11T07:25:00+00:00,-60,2026-07-10T22:50:00+00:00,2026-07-11T06:25:00+00:00
1570,A6-ENX,A6-ENX,A6-ENX,False,False,UAE307,B77W,WB,PEK,DXB,2026-07-11T16:40:00+00:00,2026-07-12T01:00:00+00:00,-60,2026-07-11T15:40:00+00:00,2026-07-12T00:00:00+00:00
1571,A6-ENX,A6-ENX,A6-ENX,False,False,UAE27,B77W,WB,DXB,GLA,2026-07-12T03:15:00+00:00,2026-07-12T11:40:00+00:00,5,2026-07-12T03:20:00+00:00,2026-07-12T11:45:00+00:00
1572,A6-ENX,A6-ENX,A6-ENX,False,False,UAE28,B77W,WB,GLA,DXB,2026-07-12T13:40:00+00:00,2026-07-12T21:20:00+00:00,5,2026-07-12T13:45:00+00:00,2026-07-12T21:25:00+00:00
1573,A6-ENX,A6-ENX,A6-ENX,False,False,UAE306,B77W,WB,DXB,PEK,2026-07-12T23:50:00+00:00,2026-07-13T07:25:00+00:00,0,2026-07-12T23:50:00+00:00,2026-07-13T07:25:00+00:00
1574,A6-EQP,A6-ENY,A6-EQP,True,False,UAE139,B77W,WB,DXB,PRG,2026-07-06T04:35:00+00:00,2026-07-06T11:00:00+00:00,0,2026-07-06T04:35:00+00:00,2026-07-06T11:00:00+00:00
1575,A6-EQP,A6-ENY,A6-EQP,True,False,UAE140,B77W,WB,PRG,DXB,2026-07-06T14:10:00+00:00,2026-07-06T20:20:00+00:00,0,2026-07-06T14:10:00+00:00,2026-07-06T20:20:00+00:00
1576,A6-EQP,A6-ENY,A6-EQP,True,False,UAE612,B77W,WB,DXB,ISB,2026-07-06T23:20:00+00:00,2026-07-07T02:30:00+00:00,-55,2026-07-06T22:25:00+00:00,2026-07-07T01:35:00+00:00
1577,A6-EQP,A6-ENY,A6-EQP,True,False,UAE613,B77W,WB,ISB,DXB,2026-07-07T04:25:00+00:00,2026-07-07T07:35:00+00:00,-55,2026-07-07T03:30:00+00:00,2026-07-07T06:40:00+00:00
1578,A6-ENY,A6-ENY,A6-ENY,False,False,UAE21,B77W,WB,DXB,MAN,2026-07-07T23:00:00+00:00,2026-07-08T06:45:00+00:00,0,2026-07-07T23:00:00+00:00,2026-07-08T06:45:00+00:00
1579,A6-ENY,A6-ENY,A6-ENY,False,False,UAE22,B77W,WB,MAN,DXB,2026-07-08T08:50:00+00:00,2026-07-08T16:10:00+00:00,0,2026-07-08T08:50:00+00:00,2026-07-08T16:10:00+00:00
1580,A6-ENY,A6-ENY,A6-ENY,False,False,UAE622,B77W,WB,DXB,LHE,2026-07-08T17:40:00+00:00,2026-07-08T20:45:00+00:00,40,2026-07-08T18:20:00+00:00,2026-07-08T21:25:00+00:00
1581,A6-ENY,A6-ENY,A6-ENY,False,False,UAE623,B77W,WB,LHE,DXB,2026-07-08T22:25:00+00:00,2026-07-09T01:45:00+00:00,40,2026-07-08T23:05:00+00:00,2026-07-09T02:25:00+00:00
1582,A6-ENY,A6-ENY,A6-ENY,False,False,UAE139,B77W,WB,DXB,PRG,2026-07-09T04:35:00+00:00,2026-07-09T11:00:00+00:00,0,2026-07-09T04:35:00+00:00,2026-07-09T11:00:00+00:00
1583,A6-ENY,A6-ENY,A6-ENY,False,False,UAE140,B77W,WB,PRG,DXB,2026-07-09T14:10:00+00:00,2026-07-09T20:20:00+00:00,0,2026-07-09T14:10:00+00:00,2026-07-09T20:20:00+00:00
1584,A6-ENY,A6-ENY,A6-ENY,False,False,UAE612,B77W,WB,DXB,ISB,2026-07-09T23:20:00+00:00,2026-07-10T02:30:00+00:00,0,2026-07-09T23:20:00+00:00,2026-07-10T02:30:00+00:00
1585,A6-ENY,A6-ENY,A6-ENY,False,False,UAE613,B77W,WB,ISB,DXB,2026-07-10T04:25:00+00:00,2026-07-10T07:35:00+00:00,0,2026-07-10T04:25:00+00:00,2026-07-10T07:35:00+00:00
1586,A6-ENY,A6-ENY,A6-ENY,False,False,UAE614,B77W,WB,DXB,ISB,2026-07-10T17:05:00+00:00,2026-07-10T20:15:00+00:00,0,2026-07-10T17:05:00+00:00,2026-07-10T20:15:00+00:00
1587,A6-ENY,A6-ENY,A6-ENY,False,False,UAE615,B77W,WB,ISB,DXB,2026-07-10T22:05:00+00:00,2026-07-11T01:25:00+00:00,0,2026-07-10T22:05:00+00:00,2026-07-11T01:25:00+00:00
1588,A6-ENY,A6-ENY,A6-ENY,False,False,UAE600,B77W,WB,DXB,KHI,2026-07-11T03:40:00+00:00,2026-07-11T05:45:00+00:00,0,2026-07-11T03:40:00+00:00,2026-07-11T05:45:00+00:00
1589,A6-ENY,A6-ENY,A6-ENY,False,False,UAE601,B77W,WB,KHI,DXB,2026-07-11T07:15:00+00:00,2026-07-11T09:20:00+00:00,0,2026-07-11T07:15:00+00:00,2026-07-11T09:20:00+00:00
1590,A6-ENY,A6-ENY,A6-ENY,False,False,UAE336,B77W,WB,DXB,MNL,2026-07-11T13:00:00+00:00,2026-07-11T21:55:00+00:00,10,2026-07-11T13:10:00+00:00,2026-07-11T22:05:00+00:00
1591,A6-ENY,A6-ENY,A6-ENY,False,False,UAE337,B77W,WB,MNL,DXB,2026-07-11T23:45:00+00:00,2026-07-12T08:15:00+00:00,10,2026-07-11T23:55:00+00:00,2026-07-12T08:25:00+00:00
1592,A6-ENY,A6-ENY,A6-ENY,False,False,UAE857,B77W,WB,DXB,KWI,2026-07-12T10:55:00+00:00,2026-07-12T12:45:00+00:00,0,2026-07-12T10:55:00+00:00,2026-07-12T12:45:00+00:00
1593,A6-ENY,A6-ENY,A6-ENY,False,False,UAE858,B77W,WB,KWI,DXB,2026-07-12T14:40:00+00:00,2026-07-12T16:25:00+00:00,0,2026-07-12T14:40:00+00:00,2026-07-12T16:25:00+00:00
1594,A6-ENY,A6-ENY,A6-ENY,False,False,UAE524,B77W,WB,DXB,HYD,2026-07-12T17:50:00+00:00,2026-07-12T21:35:00+00:00,10,2026-07-12T18:00:00+00:00,2026-07-12T21:45:00+00:00
1595,A6-ENY,A6-ENY,A6-ENY,False,False,UAE525,B77W,WB,HYD,DXB,2026-07-12T23:10:00+00:00,2026-07-13T02:45:00+00:00,10,2026-07-12T23:20:00+00:00,2026-07-13T02:55:00+00:00
1596,A6-ENZ,A6-ENZ,A6-ENZ,False,False,UAE121,B77W,WB,DXB,IST,2026-07-06T09:55:00+00:00,2026-07-06T14:55:00+00:00,0,2026-07-06T09:55:00+00:00,2026-07-06T14:55:00+00:00
1597,A6-ENZ,A6-ENZ,A6-ENZ,False,False,UAE122,B77W,WB,IST,DXB,2026-07-06T16:35:00+00:00,2026-07-06T21:10:00+00:00,0,2026-07-06T16:35:00+00:00,2026-07-06T21:10:00+00:00
